relationship_action_id~source_agent_id~target_agent_id~action~change_in_trust~tick~simulation_id
Relation_Act_id_2025~GEN Vladimir Sergeyevich Mikhaylov~MG Arkady Vilktotovich Bakhin~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2026~GEN Vladimir Sergeyevich Mikhaylov~MG Arkady Vilktotovich Bakhin~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2027~GEN Vladimir Sergeyevich Mikhaylov~MG Arkady Vilktotovich Bakhin~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2028~GEN Vladimir Sergeyevich Mikhaylov~COL Maximov Sergei Viktorovich~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2029~GEN Vladimir Sergeyevich Mikhaylov~COL Maximov Sergei Viktorovich~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2030~GEN Vladimir Sergeyevich Mikhaylov~COL Maximov Sergei Viktorovich~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2031~GEN Vladimir Sergeyevich Mikhaylov~COL Maximov Sergei Viktorovich~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2032~GEN Vladimir Sergeyevich Mikhaylov~COL Maximov Sergei Viktorovich~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2033~GEN Vladimir Sergeyevich Mikhaylov~COL Maximov Sergei Viktorovich~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2034~GEN Vladimir Sergeyevich Mikhaylov~COL Maximov Sergei Viktorovich~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2035~GEN Vladimir Sergeyevich Mikhaylov~COL Maximov Sergei Viktorovich~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2036~GEN Vladimir Sergeyevich Mikhaylov~COL Maximov Sergei Viktorovich~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2037~GEN Vladimir Sergeyevich Mikhaylov~COL Maximov Sergei Viktorovich~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2038~GEN Vladimir Sergeyevich Mikhaylov~COL Maximov Sergei Viktorovich~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2039~LTC Lapin Denis Alexandrovich~GEN Vladimir Sergeyevich Mikhaylov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2040~LTC Lapin Denis Alexandrovich~GEN Vladimir Sergeyevich Mikhaylov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2041~LTC Lapin Denis Alexandrovich~GEN Vladimir Sergeyevich Mikhaylov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2042~LTC Lapin Denis Alexandrovich~GEN Vladimir Sergeyevich Mikhaylov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2043~LTC Lapin Denis Alexandrovich~GEN Vladimir Sergeyevich Mikhaylov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2044~LTC Lapin Denis Alexandrovich~GEN Vladimir Sergeyevich Mikhaylov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2045~LTC Lapin Denis Alexandrovich~GEN Vladimir Sergeyevich Mikhaylov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2046~LTC Lapin Denis Alexandrovich~GEN Vladimir Sergeyevich Mikhaylov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2047~LTC Lapin Denis Alexandrovich~GEN Nikolai Yegorovich Makarov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2048~LTC Lapin Denis Alexandrovich~GEN Nikolai Yegorovich Makarov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2049~LTC Lapin Denis Alexandrovich~GEN Nikolai Yegorovich Makarov~INCREASE_TRUST~0.1~4~Sim0
Relation_Act_id_2050~LTC Lapin Denis Alexandrovich~GEN Nikolai Yegorovich Makarov~INCREASE_TRUST~0.1~4~Sim0
