information_action_id~information_action_type~sending_agent_id~receiving_agent_id~information_packet_id~endorsed_agent_id~change_in_amplification~tick~simulation_id
InfoAct_id_8966~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-422~0~0~2~Sim2
InfoAct_id_8967~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-423~0~0~2~Sim2
InfoAct_id_8968~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-424~0~0~2~Sim2
InfoAct_id_8969~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-425~0~0~2~Sim2
InfoAct_id_8970~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-426~0~0~2~Sim2
InfoAct_id_8971~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-427~0~0~2~Sim2
InfoAct_id_8972~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-428~0~0~2~Sim2
InfoAct_id_8973~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-429~0~0~2~Sim2
InfoAct_id_8974~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-430~0~0~2~Sim2
InfoAct_id_8975~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-431~0~0~2~Sim2
InfoAct_id_8976~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-432~0~0~2~Sim2
InfoAct_id_8977~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-433~0~0~2~Sim2
InfoAct_id_8978~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-434~0~0~2~Sim2
InfoAct_id_8979~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-435~0~0~2~Sim2
InfoAct_id_8980~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-436~0~0~2~Sim2
InfoAct_id_8981~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-437~0~0~2~Sim2
InfoAct_id_8982~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-438~0~0~2~Sim2
InfoAct_id_8983~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-439~0~0~2~Sim2
InfoAct_id_8984~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-440~0~0~2~Sim2
InfoAct_id_8985~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-441~0~0~2~Sim2
InfoAct_id_8986~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-442~0~0~2~Sim2
InfoAct_id_8987~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-443~0~0~2~Sim2
InfoAct_id_8988~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-444~0~0~2~Sim2
InfoAct_id_8989~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-445~0~0~2~Sim2
InfoAct_id_8990~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-446~0~0~2~Sim2
InfoAct_id_8991~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-447~0~0~2~Sim2
InfoAct_id_8992~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-448~0~0~2~Sim2
InfoAct_id_8993~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-449~0~0~2~Sim2
InfoAct_id_8994~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-450~0~0~2~Sim2
InfoAct_id_8995~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-451~0~0~2~Sim2
InfoAct_id_8996~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-452~0~0~2~Sim2
InfoAct_id_8997~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-453~0~0~2~Sim2
InfoAct_id_8998~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-454~0~0~2~Sim2
InfoAct_id_8999~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-455~0~0~2~Sim2
InfoAct_id_9000~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-456~0~0~2~Sim2
InfoAct_id_9001~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-457~0~0~2~Sim2
InfoAct_id_9002~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-458~0~0~2~Sim2
InfoAct_id_9003~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-459~0~0~2~Sim2
InfoAct_id_9004~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-460~0~0~2~Sim2
InfoAct_id_9005~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-461~0~0~2~Sim2
InfoAct_id_9006~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-462~0~0~2~Sim2
InfoAct_id_9007~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-463~0~0~2~Sim2
InfoAct_id_9008~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-464~0~0~2~Sim2
InfoAct_id_9009~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-465~0~0~2~Sim2
InfoAct_id_9010~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-466~0~0~2~Sim2
InfoAct_id_9011~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-467~0~0~2~Sim2
InfoAct_id_9012~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-468~0~0~2~Sim2
InfoAct_id_9013~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-469~0~0~2~Sim2
InfoAct_id_9014~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-470~0~0~2~Sim2
InfoAct_id_9015~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-471~0~0~2~Sim2
InfoAct_id_9016~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-472~0~0~2~Sim2
InfoAct_id_9017~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-473~0~0~2~Sim2
InfoAct_id_9018~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-474~0~0~2~Sim2
InfoAct_id_9019~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-475~0~0~2~Sim2
InfoAct_id_9020~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-476~0~0~2~Sim2
InfoAct_id_9021~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-477~0~0~2~Sim2
InfoAct_id_9022~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-478~0~0~2~Sim2
InfoAct_id_9023~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-479~0~0~2~Sim2
InfoAct_id_9024~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-480~0~0~2~Sim2
InfoAct_id_9025~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-481~0~0~2~Sim2
InfoAct_id_9026~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-482~0~0~2~Sim2
InfoAct_id_9027~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-483~0~0~2~Sim2
InfoAct_id_9028~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-484~0~0~2~Sim2
InfoAct_id_9029~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-485~0~0~2~Sim2
InfoAct_id_9030~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-486~0~0~2~Sim2
InfoAct_id_9031~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-487~0~0~2~Sim2
InfoAct_id_9032~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-488~0~0~2~Sim2
InfoAct_id_9033~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-489~0~0~2~Sim2
InfoAct_id_9034~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-490~0~0~2~Sim2
InfoAct_id_9035~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-491~0~0~2~Sim2
InfoAct_id_9036~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-492~0~0~3~Sim2
InfoAct_id_9037~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-492~0~0~3~Sim2
InfoAct_id_9038~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-492~0~0~2~Sim2
InfoAct_id_9039~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-493~0~0~3~Sim2
InfoAct_id_9040~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-493~0~0~2~Sim2
InfoAct_id_9041~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-494~0~0~3~Sim2
InfoAct_id_9042~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-494~0~0~2~Sim2
InfoAct_id_9043~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-495~0~0~3~Sim2
InfoAct_id_9044~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-495~0~0~2~Sim2
InfoAct_id_9045~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-496~0~0~3~Sim2
InfoAct_id_9046~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-496~0~0~3~Sim2
InfoAct_id_9047~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-496~0~0~2~Sim2
InfoAct_id_9048~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-497~0~0~3~Sim2
InfoAct_id_9049~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-497~0~0~2~Sim2
InfoAct_id_9050~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-498~0~0~3~Sim2
InfoAct_id_9051~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-498~0~0~2~Sim2
InfoAct_id_9052~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-499~0~0~3~Sim2
InfoAct_id_9053~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-499~0~0~2~Sim2
InfoAct_id_9054~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-500~0~0~3~Sim2
InfoAct_id_9055~RECEIVE~Austeja Landsbergiene~Gabrielius Landsbergis~IP-500~0~0~3~Sim2
InfoAct_id_9056~SEND~Austeja Landsbergiene~Gabrielius Landsbergis~IP-500~0~0~2~Sim2
